,0,1
2200,NLY,0.10438515893458401
2201,NMIH,0.0
2202,NMRK,0.012919952547283
2203,NNBR,0.0
2204,NNI,0.011669275761329001
2205,NNN,0.048075983579747
2206,NNVC,0.0
2207,NOC,0.014569159434521
2208,NODK,0.0
2209,NOG,0.0
2210,NOV,0.003563791927659
2211,NOVT,0.0
2212,NOW,0.0
2213,NP,0.033846130939213
2214,NPK,0.061362241767232005
2215,NPO,0.013222332759716002
2216,NPTN,0.0
2217,NR,0.0
2218,NRC,0.004257907409640001
2219,NRCG,
2220,NRE,
2221,NRG,0.030561185087843
2222,NRIM,0.037775318145018
2223,NRZ,0.049556294694095004
2224,NSA,0.035253295266539
2225,NSC,0.014673301542241002
2226,NSEC,0.0
2227,NSIT,0.0
2228,NSP,0.020041351303486003
2229,NSSC,0.0
2230,NSTG,0.0
2231,NTAP,0.026544844265227
2232,NTCT,0.0
2233,NTGR,0.0
2234,NTIC,0.00398772991508
2235,NTIP,0.026353870850839
2236,NTLA,0.0
2237,NTN,0.0
2238,NTNX,0.0
2239,NTRA,0.0
2240,NTRS,0.021459181149744003
2241,NTUS,0.0
2242,NTWK,0.0
2243,NUAN,0.0
2244,NUE,0.027433433716938002
2245,NURO,0.0
2246,NUS,0.029899006515886003
2247,NUVA,0.0
2248,NVAX,0.0
2249,NVDA,0.001071399173766
2250,NVEC,0.057274669101587
2251,NVEE,0.0
2252,NVFY,0.0
2253,NVIV,0.0
2254,NVR,0.0
2255,NVRO,0.0
2256,NVT,0.027461577362193002
2257,NVTA,0.0
2258,NVTR,
2259,NVUS,0.0
2260,NWBI,0.053333220600672006
2261,NWE,0.040257498884604004
2262,NWFL,0.041196656259823
2263,NWHM,0.0
2264,NWL,0.037110190975407
2265,NWLI,0.0017777778484200002
2266,NWN,0.038583220527644006
2267,NWPX,0.0
2268,NWS,0.008895215311125
2269,NWSA,0.008859876675232001
2270,NX,0.012959651284596
2271,NXGN,0.0
2272,NXRT,0.030465991479078
2273,NXST,0.018932965718254
2274,NXTD,0.0
2275,NYCB,0.05734800125304101
2276,NYMT,0.053877835025093
2277,NYNY,
2278,NYT,0.004697789998993
2279,O,0.044918806982387004
2280,OAS,0.0
2281,OBCI,0.0
2282,OBNK,0.011326068806229
2283,OC,0.011460538765898
2284,OCC,0.0
2285,OCFC,0.031402203926658004
2286,OCN,0.0
2287,OCUL,0.0
2288,OCX,0.0
2289,ODC,0.029180679651502003
2290,ODFL,0.0027946456890170003
2291,ODP,0.005555555638339001
2292,ODT,0.0
2293,OESX,0.0
2294,OFC,0.041405735826775
2295,OFED,0.013132683374428002
2296,OFG,0.014740750896862002
2297,OFIX,0.0
2298,OFLX,0.0073588276538030005
2299,OGE,0.048593857330296
2300,OGEN,0.0
2301,OGS,0.029377231282363
2302,OHI,0.069735159160975
2303,OI,0.004000000059604001
2304,OII,0.0
2305,OIS,0.0
2306,OKE,0.078414437670611
2307,OKTA,0.0
2308,OLBK,
2309,OLED,0.0026659040190350003
2310,OLLI,0.0
2311,OLN,0.019768880088369002
2312,OLP,0.082410461535612
2313,OMC,0.037801400524541
2314,OMCL,0.0
2315,OMED,
2316,OMER,0.0
2317,OMEX,0.0
2318,OMF,0.035800666990769
2319,OMI,0.00038202783540700004
2320,OMN,
2321,ON,0.0
2322,ONB,0.030366378346589003
2323,ONCE,
2324,ONCS,0.0
2325,ONCT,0.0
2326,ONDK,
2327,ONTX,0.0
2328,ONVO,0.0
2329,OOMA,0.0
2330,OPB,
2331,OPGN,0.0
2332,OPI,0.08590454987478101
2333,OPK,0.0
2334,OPOF,0.025182324572642002
2335,OPRX,0.0
2336,OPTN,0.0
2337,OPTT,0.0
2338,OPY,0.012620006940805001
2339,ORA,0.0038945749825040005
2340,ORBC,0.0
2341,ORC,0.12823998515332802
2342,ORCL,0.015611394237807
2343,ORGO,0.0
2344,ORI,0.039589325148075005
2345,ORIT,
2346,ORLY,0.0
2347,ORN,0.0
2348,ORRF,0.027327248599151
2349,OSBC,0.003484798101608
2350,OSG,0.0
2351,OSIS,0.0
2352,OSK,0.012552468806227
2353,OSPN,0.0
2354,OSTK,0.0
2355,OSUR,0.0
2356,OSW,0.003988035803183
2357,OTEL,0.0
2358,OTIC,0.0
2359,OTTR,0.035371774095138
2360,OUT,0.017690875010783
2361,OVBC,0.025322957052094003
2362,OVLY,0.017991766180616
2363,OXM,0.013296281781246
2364,OXY,0.032192927252842
2365,OZK,0.019939033255903002
2366,PACB,0.0
2367,PACW,0.020183314241977002
2368,PAG,0.012843662717304001
2369,PAHC,0.020795218699763002
2370,PANL,0.0
2371,PANW,0.0
2372,PAR,0.0
2373,PARR,0.0
2374,PATI,0.0
2375,PATK,0.012489127572987
2376,PAYC,0.0
2377,PAYS,0.0
2378,PAYX,0.02717517889729
2379,PB,0.025260382257947002
2380,PBBI,
2381,PBCT,0.033583539200171
2382,PBF,0.022189349994151
2383,PBH,0.0
2384,PBHC,0.01731323150196
2385,PBI,0.022985228053484002
2386,PBIP,0.020229783933482
2387,PBPB,0.0
2388,PBYI,0.0
2389,PCAR,0.016608585194122002
2390,PCH,0.029854732752024004
2391,PCMI,
2392,PCRX,0.0
2393,PCSB,0.009892921082179
2394,PCTI,0.013688276660777002
2395,PCTY,0.0
2396,PCYG,0.0
2397,PCYO,0.0
2398,PD,0.0
2399,PDCE,0.0
2400,PDCO,0.032442310835615
2401,PDEX,0.0
2402,PDFS,0.0
2403,PDLB,0.0
2404,PDLI,0.0
2405,PDM,0.048818752849033004
2406,PDSB,0.0
2407,PE,0.011742258798249
2408,PEB,0.0017381777318120001
2409,PEBK,0.025602776229537
2410,PEBO,0.032198688243685006
2411,PED,0.0
2412,PEG,0.033644380784582005
2413,PEGA,0.0008204316594370001
2414,PEGI,
2415,PEI,0.10346257714639001
2416,PEIX,0.0
2417,PEN,0.0
2418,PENN,0.0
2419,PEP,0.030035694787590002
2420,PESI,0.0
2421,PETQ,0.0
2422,PETS,0.031410983223910005
2423,PFBC,0.022362028561536
2424,PFBI,0.036074420244104004
2425,PFE,0.043742092315661
2426,PFG,0.039920378851899
2427,PFGC,0.0
2428,PFIE,0.0
2429,PFIN,0.0
2430,PFIS,0.035147834340086004
2431,PFMT,0.0
2432,PFNX,
2433,PFPT,0.0
2434,PFS,0.045851496542373006
2435,PFSW,0.0
2436,PG,0.024661790380488
2437,PGC,0.007441381382197001
2438,PGNX,
2439,PGR,0.05627714347986001
2440,PGRE,0.041038915442760004
2441,PGTI,0.0
2442,PH,0.012515329461849
2443,PHAS,0.0
2444,PHIO,0.0
2445,PHM,0.010730281976807001
2446,PHX,0.011900825871293002
2447,PI,0.0
2448,PICO,0.0
2449,PIH,0.0
2450,PII,0.020158335802521
2451,PINC,0.011202571315719001
2452,PINS,0.0
2453,PIR,
2454,PJC,
2455,PJT,0.0028222903077440003
2456,PK,0.021686746413449
2457,PKBK,0.03332734434436
2458,PKE,0.027726717060612003
2459,PKG,0.024868876038277
2460,PKI,0.002045307150886
2461,PKOH,0.0076935274224350005
2462,PLAB,0.0
2463,PLAN,0.0
2464,PLAY,0.0
2465,PLBC,0.020011105846536002
2466,PLCE,0.0
2467,PLD,0.021841037258609003
2468,PLNT,0.0
2469,PLOW,0.023234755688572
2470,PLPC,0.011634731992781
2471,PLSE,0.0
2472,PLT,0.0
2473,PLUG,0.0
2474,PLUS,0.0
2475,PLXP,0.0
2476,PLXS,0.0
2477,PLYA,0.0
2478,PLYM,0.062221482100579005
2479,PM,0.054251391499235004
2480,PMBC,0.0
2481,PMD,0.0
2482,PMT,0.077685723743766
2483,PMTS,0.0
2484,PNBK,0.0
2485,PNC,0.026635978692679002
2486,PNFP,0.006129135212264001
2487,PNM,0.025469769057857004
2488,PNR,0.013518026721074002
2489,PNRG,0.0
2490,PNW,0.04165215483229601
2491,POAI,0.0
2492,PODD,0.0
2493,POL,
2494,POOL,0.007002529268203
2495,POR,0.037278912977438
2496,POST,0.0
2497,POWI,0.006492823490516
2498,POWL,0.035546032330189
2499,PPBI,0.027559084886259
2500,PPC,0.0
2501,PPG,0.015491273686048001
2502,PPIH,0.0
2503,PPL,0.05869688014919001
2504,PPSI,0.0
2505,PQG,0.0
2506,PRA,0.019484463651261
2507,PRAA,0.0
2508,PRAH,0.0
2509,PRCP,0.0
2510,PRFT,0.0
2511,PRGO,0.021236157660371003
2512,PRGS,0.014802150561853002
2513,PRGX,0.0
2514,PRI,0.011504557788713001
2515,PRIM,0.0074666726157
2516,PRK,0.035204864090647006
2517,PRLB,0.0
2518,PRMW,0.016566438522875003
2519,PRNB,
2520,PRO,0.0
2521,PROV,0.034713074584248
2522,PRPH,0.0
2523,PRSC,0.0
2524,PRSP,0.009264410675255
2525,PRTA,0.0
2526,PRTK,0.0
2527,PRTO,
2528,PRTS,0.0
2529,PRTY,0.0
2530,PRU,0.05177601907920001
2531,PRVB,0.0
2532,PS,0.0
2533,PSA,0.033615196266153
2534,PSB,0.028929093214878004
2535,PSDO,
2536,PSMT,0.0069901466078510005
2537,PSN,0.0
2538,PSTG,0.0
2539,PSTV,0.0
2540,PSX,0.042886603091441
2541,PTC,0.0
2542,PTCT,0.0
2543,PTE,0.0
2544,PTEN,0.015788005357277
2545,PTGX,0.0
2546,PTI,0.0
2547,PTLA,
2548,PTN,0.0
2549,PTSI,0.0
2550,PTVCA,0.004366812292144
2551,PTVCB,0.017251331159677002
2552,PUB,
2553,PULM,0.0
2554,PUMP,0.0
2555,PVAC,0.0
2556,PVBC,0.009611237851765
2557,PVH,0.00039902108416800004
2558,PVTL,
2559,PW,0.0
2560,PWOD,0.055078524430505
2561,PWR,0.002714757756175
2562,PXD,0.016289404180959
2563,PXLW,0.0
2564,PYPL,0.0
2565,PYX,
2566,PZG,0.0
2567,PZN,0.033655813943059006
2568,PZZA,0.008649360472538
2569,QADA,0.004313691667699
2570,QADB,0.003972061100303
2571,QCOM,0.017595530463615002
2572,QCRH,0.005775071327042001
2573,QDEL,0.0
2574,QEP,0.006172839368199
2575,QHC,
2576,QLYS,0.0
2577,QNST,0.0
2578,QRHC,0.0
2579,QRTEA,0.0
2580,QRVO,0.0
2581,QTRX,0.0
2582,QTS,0.029416774800007
2583,QTWO,0.0
2584,QUAD,0.028571429706755
2585,QUIK,0.0
2586,QUMU,0.0
2587,QUOT,0.0
2588,R,0.024903436720102003
2589,RAD,0.0
2590,RAIL,0.0
2591,RAMP,0.0
2592,RARE,0.0
2593,RARX,
2594,RAVE,0.0
2595,RAVN,0.006298906396804
2596,RBB,0.017159368660815
2597,RBBN,0.0
2598,RBC,0.008897691034948
2599,RBCAA,0.026850015618923
2600,RBCN,0.0
2601,RBNC,0.019126784527621
2602,RC,0.095979736788923
2603,RCII,0.022204392159626003
2604,RCKT,0.0
2605,RCKY,0.015588460231535001
2606,RCL,0.009889691535308
2607,RCM,0.0
2608,RCMT,0.0
2609,RCUS,0.0
2610,RDFN,0.0
2611,RDI,0.0
2612,RDN,0.023696394110556
2613,RDNT,0.0
2614,RDUS,0.0
2615,RDVT,0.0
2616,RE,0.025685793742296
2617,RECN,
2618,REED,0.0
2619,REFR,0.0
2620,REG,0.033369162719041
2621,REGI,0.0
2622,REGN,0.0
2623,REI,0.0
2624,RELL,0.034831172375744006
2625,RELV,0.0
2626,REPH,0.0
2627,REPL,0.0
2628,RES,0.0
2629,RESI,0.009242144544698001
2630,RESN,0.0
2631,RETA,0.0
2632,REV,0.0
2633,REVG,0.00406504071098
2634,REX,0.0
2635,REXN,
2636,REXR,0.017222016548088002
2637,REZI,0.0
2638,RF,0.029926286516281004
2639,RFIL,0.003305785050076
2640,RFL,0.0
2641,RFP,0.0
2642,RGA,0.022473009603331002
2643,RGCO,0.030541659199120004
2644,RGEN,0.0
2645,RGLD,0.010534240585656001
2646,RGLS,0.0
2647,RGNX,0.0
2648,RGR,0.021213209009794003
2649,RGS,0.0
2650,RH,0.0
2651,RHE,0.0
2652,RHI,0.017189673333413
2653,RHP,0.012511523614896
2654,RIBT,0.0
2655,RICK,0.002455455842056
2656,RIG,0.0
2657,RIGL,0.0
2658,RILY,0.020478925586662002
2659,RIOT,0.0
2660,RJF,0.012598057516452
2661,RKDA,0.0
2662,RL,0.006059404195311001
2663,RLGT,0.0
2664,RLGY,0.0
2665,RLH,0.0
2666,RLI,0.009179131103724
2667,RLJ,0.0025938645338960003
2668,RM,0.006261732725474
2669,RMAX,0.021558962155162002
2670,RMBS,0.0
2671,RMCF,0.021201412953673
2672,RMD,0.007731944810221001
2673,RMR,0.038682695628651
2674,RMTI,0.0
2675,RNDB,0.0
2676,RNET,0.0
2677,RNG,0.0
2678,RNR,0.008803002626316002
2679,RNST,0.022054005417275
2680,RNWK,0.0
2681,ROAD,0.0
2682,ROAN,
2683,ROCK,0.0
2684,ROG,0.0
2685,ROIC,0.012686330667950002
2686,ROK,0.016729452681943
2687,ROKU,0.0
2688,ROL,0.006684106738107
2689,ROLL,0.0
2690,ROP,0.0053893326569730005
2691,ROST,0.0023959646609810004
2692,ROX,
2693,RP,0.0
2694,RPAI,0.026086008497880002
2695,RPD,0.0
2696,RPM,0.017693452208821
2697,RPT,0.020503261771473002
2698,RRC,0.0
2699,RRD,0.0
2700,RRGB,0.0
2701,RRR,0.0034246575852770003
2702,RRTS,0.0
2703,RS,0.018870206650968002
2704,RSG,0.018201370738464
2705,RST,
2706,RTEC,
2707,RTIX,
2708,RTN,
2709,RTRX,
2710,RTTR,
2711,RTW,
2712,RUBI,
2713,RUBY,0.0
2714,RUN,0.0
2715,RUSHA,0.009829534453772
2716,RUSHB,0.008199615426491001
2717,RUTH,0.007256894337709
2718,RVI,0.068557917649018
2719,RVLT,
2720,RVNC,0.0
2721,RVP,0.0
2722,RVSB,0.03439340511603
2723,RWT,0.072589507128701
2724,RXN,0.005153944087326
2725,RYAM,0.0
2726,RYI,0.0
2727,RYN,0.030652550384029004
2728,RYTM,0.0
2729,S,
2730,SABR,0.009491525464138001
2731,SACH,0.07741978629175901
2732,SAFE,0.007649701660706
2733,SAFM,0.009862403462143001
2734,SAFT,0.045624021026310004
2735,SAGE,0.0
2736,SAH,0.009658895482149
2737,SAIA,0.0
2738,SAIC,0.015833331099859002
2739,SAIL,0.0
2740,SAL,0.028545631939843004
2741,SALM,0.00862068978363
2742,SAM,0.0
2743,SAMG,0.045616534974688004
2744,SANM,0.0
2745,SANW,0.0
2746,SASR,0.032694336754425
2747,SATS,0.0
2748,SAUC,
2749,SAVA,0.0
2750,SAVE,0.0
2751,SBAC,0.007088973903991
2752,SBBX,
2753,SBCF,0.0
2754,SBFG,0.021253690329178003
2755,SBGI,0.023901430380192
2756,SBH,0.0
2757,SBNY,0.007540590853739
2758,SBOW,0.0
2759,SBPH,
2760,SBRA,0.06537809741709101
2761,SBSI,0.036370492574792
2762,SBT,0.0
2763,SBUX,0.016528831390376
2764,SC,0.016667965753844
2765,SCHL,0.021064556726272003
2766,SCHN,0.020742787540592
2767,SCHW,0.011563842752959
2768,SCI,0.015748001286608002
2769,SCL,0.006835001280663001
2770,SCON,0.0
2771,SCOR,0.0
2772,SCPL,0.0
2773,SCS,0.027553752635343
2774,SCSC,0.0
2775,SCVL,0.007452133762290001
2776,SCWX,0.0
2777,SCX,0.0
2778,SCYX,0.0
2779,SD,0.0
2780,SDPI,0.0
2781,SEAC,0.0
2782,SEAS,0.0
2783,SEB,0.002890704701712
2784,SEDG,0.0
2785,SEE,0.014574254182140001
2786,SEEL,0.0
2787,SEEL,0.0
2788,SEIC,0.012370215983095002
2789,SELB,0.0
2790,SELF,0.056776594386465006
2791,SEM,0.0
2792,SEMG,
2793,SENEA,0.0
2794,SENEB,0.0
2795,SENS,0.0
2796,SERV,
2797,SES,
2798,SESN,0.0
2799,SF,0.007630120171704001
2800,SFBC,0.018331186318848003
2801,SFBS,0.015315818610344001
2802,SFE,0.0
2803,SFIX,0.0
2804,SFLY,
2805,SFM,0.0
2806,SFNC,0.023840265538434
2807,SFST,0.0
2808,SGA,0.016161615800375
2809,SGB,
2810,SGC,0.011892209188247
2811,SGEN,0.0
2812,SGH,0.0
2813,SGMA,0.0
2814,SGMO,0.0
2815,SGMS,0.0
2816,SGRP,0.0
2817,SGRY,0.0
2818,SHAK,0.0
2819,SHBI,0.03269823099037
2820,SHEN,0.007823285862316
2821,SHLO,
2822,SHO,0.0039619651937440005
2823,SHOO,0.004112969727459
2824,SHOS,
2825,SHSP,0.0
2826,SHW,0.007454266172633001
2827,SIBN,0.0
2828,SIEB,0.0
2829,SIEN,0.0
2830,SIF,0.0
2831,SIG,0.0
2832,SIGA,0.0
2833,SIGI,0.014210383909841001
2834,SILK,0.0
2835,SINT,0.0
2836,SIRI,0.009268961167814001
2837,SITC,0.019350664083455
2838,SITE,0.0
2839,SITO,
2840,SIVB,0.0
2841,SIX,0.0059665871121710005
2842,SJI,0.048016573676887005
2843,SJM,0.031110390347773003
2844,SJW,0.019043557815798
2845,SKIS,
2846,SKT,0.036400551107463
2847,SKX,0.0
2848,SKY,0.0
2849,SKYW,0.002605620707166
2850,SLAB,0.0
2851,SLB,0.019053588341949
2852,SLCA,0.001897533164417
2853,SLCT,0.0
2854,SLDB,0.0
2855,SLG,0.051586382075782006
2856,SLGN,0.012346386278178
2857,SLM,0.007931974089377
2858,SLNG,0.0
2859,SLNO,0.0
2860,SLP,0.0031597163664150003
2861,SLRX,0.0
2862,SLS,0.0
2863,SM,0.001760815546546
2864,SMAR,0.0
2865,SMBC,0.017131054040497
2866,SMBK,0.009774056826844001
2867,SMED,0.0
2868,SMG,0.010096685898174002
2869,SMHI,0.0
2870,SMIT,0.0
2871,SMMF,0.030838136326657002
2872,SMP,0.01221068415485
2873,SMPL,0.0
2874,SMRT,
2875,SMSI,0.0
2876,SMTA,
2877,SMTC,0.0
2878,SNA,0.017269450854696
2879,SNAP,0.0
2880,SNBR,0.0
2881,SNCR,0.0
2882,SND,0.0
2883,SNDR,0.010347688351202
2884,SNDX,0.0
2885,SNFCA,0.0
2886,SNH,
2887,SNOA,0.0
2888,SNPS,0.0
2889,SNR,0.055415554646916006
2890,SNSS,0.0
2891,SNV,0.030687708190509002
2892,SNX,0.0022621875690550003
2893,SO,0.042486831756119
2894,SOHO,0.037572252957118
2895,SOI,0.026061289932525003
2896,SOLY,0.0
2897,SON,0.028137982910569
2898,SONA,0.029469235566093002
2899,SONO,0.0
2900,SP,0.0
2901,SPAR,
2902,SPB,0.015877175067214002
2903,SPEX,
2904,SPG,0.035056237218534
2905,SPGI,0.007876673075676001
2906,SPKE,0.063780723841975
2907,SPLK,0.0
2908,SPN,
2909,SPNE,0.0
2910,SPOK,0.048591181258885
2911,SPPI,0.0
2912,SPR,0.0009406561568930001
2913,SPRO,0.0
2914,SPRT,0.0
2915,SPSC,0.0
2916,SPTN,0.041617315563047
2917,SPWH,0.0
2918,SPWR,0.0
2919,SPXC,0.0
2920,SQ,0.0
2921,SQBG,0.0
2922,SR,0.036649528339755
2923,SRC,0.05692140671258301
2924,SRCE,0.025574353839035002
2925,SRCI,
2926,SRCL,0.0
2927,SRDX,0.0
2928,SRE,0.033128089113098
2929,SREV,0.0
2930,SRG,0.0
2931,SRI,0.0
2932,SRNE,0.0
2933,SRPT,0.0
2934,SRRK,0.0
2935,SRT,0.0
2936,SRTS,0.0
2937,SSB,0.022726768802784
2938,SSBI,0.015563954359604
2939,SSD,0.009370304125958
2940,SSFN,
2941,SSI,
2942,SSKN,0.0
2943,SSNC,0.007953099724137
2944,SSP,0.010387641355232001
2945,SSTI,0.0
2946,SSTK,0.0071011031185730005
2947,ST,0.0
2948,STAA,0.0
2949,STAG,0.044314868105237
2950,STAR,0.025450978683712003
2951,STAY,0.015949153675969
2952,STBA,0.029211683232537002
2953,STC,0.021619110068979
2954,STCN,0.0
2955,STE,0.008587867322212001
2956,STFC,0.022613720057412003
2957,STI,
2958,STIM,0.0
2959,STKS,0.0
2960,STL,0.013147894385140002
2961,STLD,0.024198879454479003
2962,STML,
2963,STMP,0.0
2964,STND,0.026692924366184003
2965,STOR,0.042889960514656
2966,STRA,0.025250325331043003
2967,STRL,0.0
2968,STRM,0.0
2969,STRS,0.0
2970,STRT,0.0024398745311260002
2971,STT,0.028576538425309002
2972,STWD,0.08336950621903601
2973,STX,0.035199239498472
2974,STXB,0.007878826389712
2975,STZ,0.010015784186828
2976,SUI,0.020552693372499
2977,SUM,0.0
2978,SUMR,0.0
2979,SUNW,0.0
2980,SUP,0.0
2981,SUPN,0.0
2982,SVBI,0.019792073870981003
2983,SVMK,0.0
2984,SVRA,0.0
2985,SVT,0.0
2986,SWAV,0.0
2987,SWCH,0.008703163273909001
2988,SWK,0.015780339658247003
2989,SWKS,0.01263592516981
2990,SWM,0.037729629640502006
2991,SWN,0.0
2992,SWX,0.03473056891154
2993,SXC,0.037058724566777
2994,SXI,0.009610580565712
2995,SXT,0.019735104935241003
2996,SYBT,0.021868167445419
2997,SYBX,0.0
2998,SYF,0.022850372604288002
2999,SYK,0.009688185936679
3000,SYKE,0.0
3001,SYMC,
3002,SYN,0.0
3003,SYNA,0.0
3004,SYNC,0.0
3005,SYNH,0.0
3006,SYNL,0.0
3007,SYPR,0.0
3008,SYRS,0.0
3009,SYX,0.011895449120577
3010,SYY,0.023228784290404002
3011,T,0.06985727501776401
3012,TACO,0.003980099413525001
3013,TACT,0.0
3014,TAIT,0.032697488949213004
3015,TALO,0.0
3016,TAP,0.012837837676744
3017,TAST,0.0
3018,TAT,0.0
3019,TAYD,0.0
3020,TBBK,0.0
3021,TBI,0.0
3022,TBIO,0.0
3023,TBK,0.0
3024,TBNK,0.036959791752578006
3025,TBPH,0.0
3026,TCBI,0.0
3027,TCBK,0.021106108354627003
3028,TCDA,0.0
3029,TCF,0.030848980193669003
3030,TCFC,0.017513654745418
3031,TCI,0.0
3032,TCMD,0.0
3033,TCO,0.015701326167037
3034,TCON,0.0
3035,TCS,0.0
3036,TDC,0.0
3037,TDG,0.0
3038,TDOC,0.0
3039,TDS,0.034372116468952
3040,TDW,0.0
3041,TDY,0.0
3042,TECD,0.0
3043,TECH,0.003281086387548
3044,TEL,0.014431118622415001
3045,TELL,0.0
3046,TEN,0.0
3047,TENB,0.0
3048,TENX,0.0
3049,TER,0.00280162155386
3050,TERP,
3051,TESS,0.0
3052,TEUM,0.0
3053,TEX,0.002952029454312
3054,TFSL,0.055906820911155
3055,TFX,0.0034784439908040004
3056,TG,0.030998372041906003
3057,TGEN,0.0
3058,TGI,0.0027739250420200003
3059,TGLS,0.014906237800001
3060,TGNA,0.015400141154761002
3061,TGT,0.014252995196758001
3062,TGTX,0.0
3063,TH,0.0
3064,THC,0.0
3065,THFF,0.024867744004723
3066,THG,0.023175990347877002
3067,THO,0.013515004866618
3068,THOR,
3069,THR,0.0
3070,THRM,0.0
3071,THS,0.0
3072,TIF,0.017524473752942003
3073,TILE,0.008124150206678001
3074,TIPT,0.030385060800215004
3075,TISI,0.0
3076,TITN,0.0
3077,TIVO,
3078,TJX,0.0038410398945670004
3079,TKR,0.015103664995877002
3080,TLF,0.0
3081,TLGT,0.0
3082,TLRA,
3083,TLRD,
3084,TLYS,0.0
3085,TMDX,0.0
3086,TMHC,0.0
3087,TMO,0.0018362857717960002
3088,TMP,0.027441347271482
3089,TMST,0.0
3090,TMUS,0.0
3091,TNAV,0.0
3092,TNC,0.011705934069919
3093,TNDM,0.0
3094,TNET,0.0
3095,TNXP,0.0
3096,TOCA,
3097,TOL,0.007977418622468
3098,TORC,
3099,TOWN,0.025557646763848002
3100,TOWR,
3101,TPB,0.003876569701548
3102,TPC,0.0
3103,TPCO,0.014714537963507001
3104,TPH,0.0
3105,TPHS,0.0
3106,TPIC,0.0
3107,TPR,0.008552965178927
3108,TPRE,0.0
3109,TPTX,0.0
3110,TPX,0.0
3111,TR,0.008616099176543001
3112,TRC,0.0
3113,TRCB,
3114,TRCH,0.0
3115,TRCO,
3116,TREC,0.0
3117,TREE,0.0
3118,TREX,0.0
3119,TRGP,0.013255955372364
3120,TRHC,0.0
3121,TRIP,0.0
3122,TRK,
3123,TRMB,0.0
3124,TRMK,0.030085879847063002
3125,TRN,0.023818058609831
3126,TRNO,0.019012129485031
3127,TRNS,0.0
3128,TROV,
3129,TROW,0.021898638762157002
3130,TROX,0.013884261077417002
3131,TRS,0.0
3132,TRST,0.039156829768761
3133,TRT,0.0
3134,TRTN,0.036885706510609004
3135,TRTX,0.12548962797219002
3136,TRU,0.003356404206391
3137,TRUP,0.0
3138,TRV,0.022866089092140003
3139,TRVN,0.0
3140,TRWH,
3141,TRXC,0.0
3142,TSBK,0.029487747259278003
3143,TSC,0.0
3144,TSCO,0.009707767107122001
3145,TSE,0.0201116992764
3146,TSLA,0.0
3147,TSN,0.025001695655189
3148,TSQ,0.0071157498083710006
3149,TSS,
3150,TTC,0.010137484677066001
3151,TTD,0.0
3152,TTEC,0.008532484637146
3153,TTEK,0.004742365117046001
3154,TTGT,0.0
3155,TTI,0.0
3156,TTMI,0.0
3157,TTNP,0.0
3158,TTOO,0.0
3159,TTPH,
3160,TTS,0.0
3161,TTWO,0.0
3162,TUES,
3163,TUP,0.0
3164,TUSK,0.0
3165,TVTY,0.0
3166,TW,0.004617604514393
3167,TWI,0.0006082724924860001
3168,TWIN,0.0
3169,TWLO,0.0
3170,TWMC,
3171,TWNK,0.0
3172,TWO,0.06989843508285601
3173,TWOU,0.0
3174,TWST,0.0
3175,TWTR,0.0
3176,TXMD,0.0
3177,TXN,0.021329794608263
3178,TXRH,0.0040950974212840005
3179,TXT,0.001573370723302
3180,TYL,0.0
3181,TYME,0.0
3182,TYPE,
3183,TZOO,0.0
3184,UA,0.0
3185,UAA,0.0
3186,UAL,0.0
3187,UAMY,0.0
3188,UBA,0.039913722710006004
3189,UBCP,0.040738572416292
3190,UBER,0.0
3191,UBFO,0.060232103945197006
3192,UBNK,
3193,UBOH,0.021123263757235
3194,UBSI,0.037827107626273004
3195,UCBI,0.021540679851137
3196,UCFC,
3197,UCTT,0.0
3198,UDR,0.033354183895899
3199,UE,0.012998550892485
3200,UEC,0.0
3201,UEIC,0.0
3202,UFAB,0.0
3203,UFCS,0.038094926853498
3204,UFI,0.0
3205,UFPI,0.008278364328786
3206,UFPT,0.0
3207,UFS,0.012730834166564
3208,UG,0.029293199085422002
3209,UGI,0.032165951739333
3210,UHAL,0.0
3211,UHS,0.0015423768256360001
3212,UHT,0.044113273551542
3213,UI,0.004317872614039001
3214,UIHC,0.040204919783578
3215,UIS,0.0
3216,ULBI,0.0
3217,ULH,0.008758042163062
3218,ULTA,0.0
3219,UMBF,0.015335811799611002
3220,UMH,0.043646905031582
3221,UMPQ,0.048725375560125
3222,UNAM,0.0
3223,UNB,0.04700581930670401
3224,UNF,0.0041659137968530005
3225,UNFI,0.0
3226,UNH,0.014797715069006002
3227,UNIT,0.046096298652029
3228,UNM,0.043580984849758
3229,UNP,0.018487213086646002
3230,UNT,
3231,UNTY,0.016572456442412002
3232,UNVR,0.0
3233,UONE,0.0
3234,UONEK,0.0
3235,UPLD,0.0
3236,UPS,0.031103864412220003
3237,UPWK,0.0
3238,URBN,0.0
3239,URI,0.0
3240,UROV,0.0
3241,USAK,0.0
3242,USAP,0.0
3243,USAT,0.0
3244,USB,0.033067834485675004
3245,USCR,0.0
3246,USD,0.00110484711999
3247,USEG,0.0
3248,USFD,0.0
3249,USIO,0.0
3250,USLM,0.004565849873645
3251,USM,0.0
3252,USNA,0.0
3253,USPH,0.0023398654054360003
3254,USWS,0.0
3255,USX,0.0
3256,UTHR,0.0
3257,UTI,0.0
3258,UTL,0.034423307009264
3259,UTMD,0.012565390324193002
3260,UTX,
3261,UUU,0.0
3262,UVE,0.047367297353494
3263,UVSP,0.032069573114669
